炉号,钢种,钢号,转炉终点温度,转炉终点C,转炉终点Mn,转炉终点S,转炉终点P,转炉终点Si,钢水净重,连铸正样C,连铸正样Mn,连铸正样S,连铸正样P,连铸正样Si,连铸正样Ceq_val,连铸正样Cr,连铸正样Ni_val,连铸正样Cu_val,连铸正样Nb_val,连铸正样V_val,连铸正样Alt_val,连铸正样Als_val,连铸正样Mo_val,连铸正样Ti_val,连铸正样N_val,连铸正样O_val,连铸正样B_val,氮化钒铁FeV55N11-A,低铝硅铁,钒氮合金(进口),钒铁(FeV50-A),钒铁(FeV50-B),钒铁(FeV50-B).1,硅铝钙,硅铝合金FeAl30Si25,硅铝锰合金球,硅锰面（硅锰渣）,硅铁(合格块),硅铁FeSi75-B,石油焦增碳剂,锰硅合金FeMn64Si27(合格块),锰硅合金FeMn68Si18(合格块),碳化硅(55%),硅钙碳脱氧剂,加入C含量,吸收C质量,C收得率,加入Mn含量,吸收Mn质量,Mn收得率
7A06165             ,低合金    ,HRB400B    ,1689.0,0.00105,,0.00028,,0.002,70500.0,0.0024,0.0129,0.00029,0.00022,0.0034,0.466,0.0015,0.005,0.009,,0.034,0.004,0.0018,0.0015,0.0,,,,7,0,0,0,0,40,0,0,0,0,0,0,51,0,1470,88,20,104.86384616,95.17499999999998,0.9076054663757337,976.08,,
7A06164             ,低合金    ,HRB400B    ,1672.0,0.00067,,0.00027,,0.002,73750.0,0.0024,0.0129,0.00029,0.00023,0.0035,0.467,0.0018,0.005,0.009,,0.034,0.0039,0.0017,0.0014,0.0,,,,6,0,0,0,0,40,25,0,0,0,0,0,51,0,1499,88,0,100.84299999999999,127.58749999999998,1.2652092857213688,995.336,,
7A06163             ,低合金    ,HRB400B    ,1656.0,0.00084,,0.00031,,0.002,75000.0,0.0023,0.0126,0.00027,0.00015,0.0032,0.451,0.0014,0.005,0.009,,0.034,0.0036,0.0014,0.002,0.0,,,,6,0,0,0,0,40,0,0,0,0,0,0,68,0,1450,88,20,120.84384616000001,109.5,0.9061280609607502,962.8000000000001,,
7A06162             ,低合金    ,HRB400B    ,1668.0,0.00081,,0.00028,,0.002,73000.0,0.0023,0.0129,0.00026,0.00018,0.0033,0.458,0.0018,0.008,0.015,,0.035,0.0039,0.0017,0.0019,0.0,,,,6,0,0,0,0,40,0,0,0,0,0,0,68,0,1458,88,20,120.97984616000001,108.77,0.8990753704228382,968.1120000000001,,
7A06161             ,低合金    ,HRB400B    ,1667.0,0.00056,,0.00026,,0.002,70950.0,0.0024,0.0133,0.00025,0.00033,0.0039,0.476,0.0027,0.01,0.015,,0.035,0.0086,0.0062,0.002,0.0,,,,7,0,0,0,0,40,50,0,0,0,0,0,90,0,1500,132,0,151.5,130.548,0.8617029702970297,996.0,,
7A06160             ,低合金    ,HRB400B    ,1661.0,0.00048,,0.00033,,0.002,72850.0,0.0024,0.0133,0.00032,0.00028,0.0036,0.476,0.0028,0.012,0.015,,0.035,0.0038,0.0016,0.0015,0.0,,,,7,0,0,0,0,40,50,0,0,0,0,0,78,0,1450,132,0,139.13,139.87199999999999,1.0053331416660676,962.8000000000001,,
7A06159             ,低合金    ,HRB400B    ,1676.0,0.00039,,0.00025,,0.002,69450.0,0.0023,0.0137,0.00027,0.0003,0.0036,0.473,0.0026,0.009,0.013,,0.033,0.004,0.0017,0.0015,0.0,,,,7,0,0,0,0,40,50,0,0,0,0,0,85,0,1450,132,0,145.85,132.6495,0.9094926294137813,962.8000000000001,,
7A06158             ,低合金    ,HRB400B    ,1679.0,0.00036,,0.00023,,0.002,72900.0,0.0023,0.0135,0.00025,0.00032,0.0035,0.468,0.0021,0.006,0.014,,0.036,0.0039,0.0017,0.001,0.0,,,,7,0,0,0,0,40,50,0,0,0,0,0,85,0,1450,132,0,145.85,141.426,0.9696674665752485,962.8000000000001,,
7A06157             ,低合金    ,HRB400B    ,1672.0,0.00062,,0.00023,,0.002,71850.0,0.0023,0.0137,0.00024,0.00036,0.0035,0.473,0.0027,0.007,0.016,,0.036,0.0045,0.0023,0.0024,0.0,,,,5,0,0,0,0,40,25,0,0,0,0,0,65,0,1400,132,0,125.80000000000001,120.708,0.9595230524642289,929.6,,
7A06156             ,低合金    ,HRB400B    ,1663.0,0.00067,,0.00023,,0.002,68300.0,0.0023,0.0135,0.00025,0.00039,0.0038,0.459,0.0025,0.008,0.014,,0.035,0.0038,0.0016,0.0021,0.0,,,,8,0,0,0,0,40,25,0,0,0,0,0,68,0,1530,132,0,130.89000000000001,111.329,0.85055390022156,1015.9200000000001,,
7A06155             ,低合金    ,HRB400B    ,1667.0,0.00061,,0.00024,,0.002,74500.0,0.0023,0.0127,0.0003,0.00032,0.0037,0.455,0.0024,0.007,0.012,,0.035,0.004,0.0018,0.0013,0.0,,,,7,0,0,0,0,40,25,0,0,0,0,0,68,0,1450,132,0,129.53,125.905,0.9720142052034277,962.8000000000001,,
7A06154             ,低合金    ,HRB400B    ,1688.0,0.00031,,0.00032,,0.002,73450.0,0.0023,0.0135,0.00031,0.00034,0.0034,0.468,0.0022,0.009,0.014,,0.035,0.0039,0.0017,0.0022,0.0,,,,43,0,0,0,0,0,75,0,0,0,0,0,90,0,1450,132,0,150.65,146.1655,0.9702323265847992,962.8000000000001,,
7A06153             ,低合金    ,HRB400B    ,1673.0,0.00055,,0.00029,,0.002,71000.0,0.0023,0.0136,0.00029,0.00031,0.0038,0.471,0.0027,0.007,0.016,,0.036,0.0039,0.0017,0.0025,0.0,,,,7,0,0,0,0,40,50,0,0,0,0,0,72,0,1450,132,0,133.37,124.24999999999999,0.931618804828672,962.8000000000001,,
7A06152             ,低合金    ,HRB400B    ,1680.0,0.00051,,0.00021,,0.002,72450.0,0.0024,0.0131,0.00024,0.00025,0.0035,0.472,0.0024,0.007,0.011,,0.035,0.0037,0.0015,0.0028,0.0,,,,7,0,0,0,0,40,50,0,0,0,0,0,68,0,1450,132,0,129.53,136.9305,1.0571334825909056,962.8000000000001,,
7A06151             ,低合金    ,HRB400B    ,1679.0,0.00031,,0.00024,,0.002,70300.0,0.0024,0.0129,0.00026,0.00026,0.0035,0.468,0.002,0.009,0.013,,0.035,0.0038,0.0016,0.002,0.0,,,,7,0,0,0,0,40,50,0,0,0,0,0,85,0,1450,132,0,145.85,146.927,1.0073842989372643,962.8000000000001,,
7A06150             ,低合金    ,HRB400B    ,1672.0,0.00047,,0.00025,,0.002,68350.0,0.0024,0.0135,0.00027,0.00028,0.0036,0.479,0.0024,0.009,0.015,,0.035,0.0037,0.0015,0.0016,0.0,,,,5,0,0,0,0,40,50,0,0,0,0,0,85,0,1450,132,0,145.85,131.91549999999998,0.9044600617072334,962.8000000000001,,
7A06149             ,低合金    ,HRB400B    ,0.0,0.00036,,0.00029,,0.002,70650.0,0.0024,0.0129,0.00032,0.00029,0.0034,0.469,0.0025,0.007,0.016,,0.035,0.0038,0.0016,0.0033,0.001,,,,7,0,0,0,0,40,50,0,0,0,0,0,85,0,1450,132,0,145.85,144.12599999999998,0.9881796366129584,962.8000000000001,,
7A06148             ,低合金    ,HRB400B    ,1803.0,0.00024,,0.00021,,0.001,71900.0,0.0024,0.0133,0.00026,0.00023,0.0035,0.475,0.0015,0.009,0.015,,0.036,0.0039,0.0016,0.0028,0.0,,,,45,0,0,0,0,0,75,0,0,0,0,0,92,0,1500,132,0,153.42,155.30399999999997,1.012280015643332,996.0,,
7A06147             ,低合金    ,HRB400B    ,1669.0,0.00019,,0.00027,,0.001,69400.0,0.0023,0.0128,0.0003,0.00017,0.0033,0.455,0.0014,0.006,0.013,,0.034,0.004,0.0017,0.0023,0.0,,,,5,0,0,0,0,40,50,0,0,0,0,0,92,0,1420,132,0,152.06,146.434,0.9630014467973168,942.88,,
7A06146             ,低合金    ,HRB400B    ,1689.0,0.00071,,0.00025,,0.002,68850.0,0.0023,0.0128,0.00028,0.00032,0.0035,0.457,0.0024,0.008,0.014,,0.033,0.004,0.0018,0.0027,0.0,,,,7,0,0,0,0,41,25,0,0,200,0,0,68,0,1320,132,0,130.72,109.47149999999999,0.8374502753977968,1009.28,,
7A06145             ,低合金    ,HRB400B    ,0.0,0.00074,,0.00017,,0.002,76600.0,0.0023,0.013,0.00026,0.00033,0.0035,0.46,0.0022,0.006,0.012,,0.034,0.0036,0.0014,0.0022,0.0,,,,5,0,0,0,0,35,25,0,0,200,0,0,54,0,1130,132,0,114.04999999999998,119.496,1.0477509864094696,883.1200000000001,,
7A06144             ,低合金    ,HRB400B    ,1629.0,0.00046,,0.00026,,0.002,65650.0,0.0024,0.0129,0.00027,0.00027,0.0036,0.468,0.0021,0.007,0.014,,0.032,0.0038,0.0016,0.0022,0.0,,,,7,0,0,40,0,0,25,0,0,200,0,0,85,0,1350,132,0,147.674,127.36099999999999,0.8624470116608204,1029.2,,
7A06143             ,低合金    ,HRB400B    ,1610.0,0.00038,,0.00034,,0.001,74400.0,0.0023,0.0129,0.00034,0.00023,0.0036,0.456,0.0014,0.006,0.011,,0.034,0.0037,0.0015,0.0025,0.0,,,,6,0,0,0,0,40,50,0,0,200,0,0,85,0,1320,132,0,147.04,142.84799999999998,0.9714907508161044,1009.28,,
7A06142             ,低合金    ,HRB400B    ,1689.0,0.00027,,0.00032,,0.002,72450.0,0.0024,0.0129,0.00031,0.00026,0.0036,0.467,0.0017,0.005,0.01,,0.034,0.0037,0.0015,0.0016,0.0,,,,15,0,0,0,0,33,50,0,0,200,0,0,85,0,1280,132,0,146.36,154.3185,1.0543761956818802,982.72,,
7A06141             ,低合金    ,HRB400B    ,1652.0,0.00065,,0.00034,,0.002,71350.0,0.0023,0.0129,0.00031,0.00024,0.0035,0.459,0.0022,0.009,0.018,,0.035,0.004,0.0018,0.0024,0.0,,,,16,0,0,0,0,33,25,0,0,200,0,0,68,0,1300,132,0,130.38,117.7275,0.9029567418315694,996.0,,
7A06140             ,低合金    ,HRB400B    ,1659.0,0.00066,,0.00036,,0.002,73500.0,0.0024,0.0129,0.00037,0.00024,0.0038,0.468,0.0022,0.006,0.013,,0.035,0.0121,0.0095,0.0029,0.0,,,,15,0,0,0,0,31,25,0,0,200,0,0,68,0,1220,132,0,129.02,127.88999999999999,0.9912416679584559,942.8800000000001,,
7A06139             ,低合金    ,HRB400B    ,1689.0,0.00078,,0.00033,,0.002,69450.0,0.0023,0.0127,0.00032,0.00025,0.0037,0.454,0.0018,0.007,0.013,,0.034,0.0151,0.0125,0.0022,0.0,,,,15,0,0,0,0,30,25,0,0,200,0,0,54,0,1180,132,0,114.9,105.56400000000001,0.9187467362924282,916.3200000000002,,
7A06138             ,低合金    ,HRB400B    ,1656.0,0.00061,,0.0003,,0.002,70650.0,0.0023,0.0129,0.00029,0.00017,0.0036,0.457,0.0015,0.007,0.016,,0.034,0.0039,0.0017,0.0018,0.0,,,,14,0,0,0,0,30,25,0,0,200,0,0,68,0,1160,132,0,128.0,119.39850000000001,0.9328007812500001,903.04,,
7A06137             ,低合金    ,HRB400B    ,1653.0,0.00083,,0.00035,,0.002,66700.0,0.0022,0.0132,0.00034,0.00027,0.0038,0.453,0.0022,0.006,0.013,,0.034,0.004,0.0018,0.0021,0.0,,,,16,0,0,0,0,34,25,0,0,200,0,0,54,0,1370,132,0,118.13,91.379,0.7735460932870567,1042.48,,
7A06136             ,低合金    ,HRB400B    ,1664.0,0.00022,,0.00033,,0.002,76950.0,0.0024,0.0134,0.00033,0.00019,0.0035,0.475,0.0012,0.008,0.014,,0.036,0.004,0.0017,0.0022,0.0,,,,15,0,0,0,0,30,50,0,0,200,0,0,85,0,1310,132,0,146.87,167.75099999999998,1.1421733505821472,1002.6400000000001,,
7A06135             ,低合金    ,HRB400B    ,1688.0,0.00079,,0.00025,,0.002,66450.0,0.0023,0.0128,0.00026,0.00022,0.0035,0.456,0.0016,0.006,0.013,,0.036,0.004,0.0018,0.0025,0.0,,,,15,0,0,0,0,31,25,0,0,200,0,0,54,0,1220,132,0,115.57999999999998,100.3395,0.8681389513756707,942.8800000000001,,
7A06134             ,低合金    ,HRB400B    ,1669.0,0.00067,,0.00028,,0.002,70400.0,0.0023,0.0128,0.00027,0.00022,0.0037,0.457,0.0021,0.005,0.012,,0.035,0.0039,0.0017,0.0027,0.0,,,,15,0,0,0,0,31,25,0,0,200,0,0,68,0,1240,132,0,129.36,114.752,0.8870748299319726,956.1600000000001,,
7A06133             ,低合金    ,HRB400B    ,1688.0,0.00065,,0.00028,,0.002,70750.0,0.0023,0.0128,0.00027,0.00027,0.0035,0.457,0.0025,0.005,0.017,,0.035,0.0348,0.0319,0.0019,0.0,,,,16,0,0,0,0,33,25,0,0,200,0,0,68,0,1320,132,0,130.72,116.7375,0.8930347307221542,1009.28,,
7A06132             ,低合金    ,HRB400B    ,1675.0,0.0007,,0.0003,,0.002,75200.0,0.0023,0.0131,0.00027,0.00029,0.0037,0.462,0.0024,0.007,0.015,,0.034,0.0038,0.0016,0.0021,0.0,,,,16,0,0,0,0,33,25,0,0,200,0,0,68,0,1320,132,0,130.72,120.32,0.9204406364749081,1009.28,,
7A06131             ,低合金    ,HRB400B    ,1694.0,0.00025,,0.00025,,0.002,74400.0,0.0024,0.0136,0.00027,0.0003,0.0038,0.479,0.0021,0.007,0.015,,0.033,0.0039,0.0017,0.0022,0.0,,,,15,0,0,0,0,0,50,0,0,200,0,0,0,0,1320,132,0,65.44,159.96,2.4443765281173597,1009.28,,
7A06130             ,低合金    ,HRB400B    ,1653.0,0.00047,,0.00033,,0.002,69650.0,0.0023,0.0128,0.00034,0.00018,0.0035,0.455,0.0018,0.007,0.017,,0.033,0.0038,0.0016,0.0027,0.0,,,,15,0,0,0,0,30,50,0,0,200,0,0,80,0,1260,132,0,141.22,127.4595,0.9025598357173206,969.44,,
7A06129             ,低合金    ,HRB400B    ,1651.0,0.00059,,0.00031,,0.002,70500.0,0.0023,0.0134,0.00032,0.00023,0.0036,0.468,0.0027,0.009,0.017,,0.036,0.0037,0.0015,0.002,0.0,,,,15,0,0,0,0,30,50,0,0,200,0,0,60,0,1180,132,0,120.66,120.55499999999999,0.9991297861760318,916.3200000000002,,
7A06128             ,低合金    ,HRB400B    ,1666.0,0.00041,,0.00035,,0.002,66350.0,0.0024,0.0133,0.00034,0.00022,0.0037,0.472,0.0017,0.005,0.013,,0.032,0.0042,0.002,0.0021,0.0,,,,16,0,0,0,0,31,50,0,0,200,0,0,95,0,1380,132,0,157.66,132.03649999999996,0.8374762146390966,1049.1200000000001,,
7A06127             ,低合金    ,HRB400B    ,1669.0,0.00021,,0.00024,,0.002,74500.0,0.0023,0.0129,0.00031,0.00019,0.0035,0.457,0.0017,0.007,0.015,,0.032,0.0039,0.0017,0.0027,0.0,,,,15,0,0,0,0,31,50,0,0,200,0,0,93,0,1340,132,0,155.06,155.70499999999998,1.0041596801238228,1022.56,,
7A06126             ,低合金    ,HRB400B    ,1675.0,0.00049,,0.00019,,0.001,71100.0,0.0023,0.0129,0.00024,0.00024,0.0035,0.457,0.002,0.006,0.015,,0.031,0.0059,0.0036,0.0035,0.0,,,,15,0,0,0,0,30,50,0,0,200,0,0,80,0,1260,132,0,141.22,128.691,0.9112802719161592,969.44,,
7A06125             ,低合金    ,HRB400B    ,1647.0,0.00044,,0.00027,,0.001,70800.0,0.0023,0.0127,0.00029,0.00034,0.0035,0.453,0.0022,0.006,0.013,,0.03,0.0038,0.0016,0.0024,0.0,,,,16,0,0,0,0,31,0,0,0,200,0,0,95,0,1420,132,0,158.34,131.688,0.8316786661614247,1075.68,,
7A06124             ,低合金    ,HRB400B    ,0.0,0.00068,,0.00032,,0.002,78450.0,0.0023,0.0134,0.00028,0.0002,0.0037,0.465,0.0015,0.007,0.015,,0.03,0.0042,0.002,0.0026,0.0,,,,15,0,0,0,0,31,25,0,0,200,0,0,0,0,1480,132,0,68.16,127.089,1.8645686619718311,1115.52,,
7A06123             ,低合金    ,HRB400B    ,1667.0,0.00047,,0.00025,,0.002,76050.0,0.0023,0.0129,0.00028,0.00035,0.0036,0.457,0.0021,0.008,0.014,,0.031,0.004,0.0017,0.002,0.0,,,,14,0,0,0,0,30,25,0,0,200,0,0,80,0,1250,132,0,141.05,139.1715,0.9866820276497695,962.8,,
7A06122             ,低合金    ,HRB400B    ,1677.0,0.00053,,0.0003,,0.002,72300.0,0.0024,0.0129,0.00031,0.00035,0.0038,0.468,0.0022,0.007,0.012,,0.031,0.0043,0.0021,0.0017,0.0,,,,14,0,0,0,0,30,50,0,0,200,0,0,85,0,1280,132,0,146.36,135.20099999999996,0.9237564908444927,982.72,,
7A06121             ,低合金    ,HRB400B    ,1656.0,0.00033,,0.00029,,0.002,71600.0,0.0024,0.0134,0.00031,0.00035,0.0036,0.478,0.0025,0.007,0.015,,0.033,0.0059,0.0036,0.0027,0.0,,,,14,0,0,0,0,30,50,0,0,200,0,0,102,0,1280,132,0,162.68,148.212,0.9110646668305875,982.72,,
7A06120             ,低合金    ,HRB400B    ,1658.0,0.00052,,0.00032,,0.002,70700.0,0.0024,0.0132,0.00031,0.00023,0.0037,0.472,0.0021,0.007,0.013,,0.032,0.004,0.0018,0.0029,0.0,,,,14,0,0,0,0,30,50,0,0,200,0,0,85,0,1250,132,0,145.85,132.91599999999997,0.9113198491600958,962.8,,
7A06119             ,低合金    ,HRB400B    ,1662.0,0.00051,,0.00033,,0.002,69800.0,0.0024,0.0132,0.00029,0.00019,0.0037,0.472,0.0021,0.006,0.013,,0.031,0.0042,0.002,0.0023,0.0,,,,15,0,0,0,0,30,50,0,0,200,0,0,85,0,1310,132,0,146.87,131.92199999999997,0.8982229182270033,1002.6400000000001,,
7A06118             ,低合金    ,HRB400B    ,1625.0,0.00041,,0.00034,,0.002,74600.0,0.0024,0.0131,0.00033,0.00023,0.0036,0.471,0.0022,0.008,0.013,,0.032,0.0045,0.0023,0.0023,0.0,,,,17,0,0,0,0,30,50,0,0,200,0,0,95,0,1400,132,0,158.0,148.45399999999998,0.9395822784810125,1062.4,,
7A06117             ,低合金    ,HRB400B    ,1667.0,0.00044,,0.00033,,0.002,76850.0,0.0024,0.013,0.00032,0.00017,0.0034,0.468,0.0018,0.005,0.014,,0.031,0.0051,0.0028,0.0022,0.0,,,,15,0,0,0,0,30,50,0,0,200,0,0,95,0,1310,88,0,143.27,150.626,1.0513436169470232,1002.6400000000001,,
7A06116             ,低合金    ,HRB400B    ,1661.0,0.00013,,0.00026,,0.002,73900.0,0.0023,0.0129,0.00029,0.00021,0.0034,0.457,0.0018,0.007,0.013,,0.033,0.0039,0.0016,0.0014,0.0,,,,14,0,0,0,0,30,50,0,0,200,0,0,102,0,1260,88,0,149.14000000000001,160.363,1.075251441598498,969.44,,
7A06115             ,低合金    ,HRB400B    ,1658.0,0.00089,,0.00021,,0.002,69550.0,0.0023,0.0129,0.00026,0.00014,0.0035,0.455,0.0012,0.008,0.013,,0.03,0.0039,0.0017,0.0016,0.0,,,,14,0,0,0,0,32,0,0,0,300,0,0,68,0,1247,88,20,122.49284615999998,98.0655,0.8005814467883862,1027.208,,
7A06114             ,低合金    ,HRB400B    ,1692.0,0.00066,,0.00023,,0.002,74800.0,0.0022,0.0133,0.00024,0.0002,0.0037,0.453,0.0015,0.007,0.012,,0.032,0.0038,0.0016,0.0024,0.0,,,,15,0,0,0,0,30,25,0,0,300,0,0,85,0,1082,88,0,131.494,115.19200000000001,0.87602476158608,917.6480000000001,,
7A06113             ,低合金    ,HRB400B    ,1653.0,0.0013,,0.00025,,0.002,69250.0,0.0022,0.0132,0.00028,0.00023,0.0036,0.452,0.0021,0.009,0.015,,0.03,0.0039,0.0017,0.0019,0.0,,,,16,0,0,0,0,32,0,0,0,300,0,0,34,0,1258,88,20,90.03984616000001,62.32500000000001,0.6921935416154426,1034.512,,
7A06112             ,低合金    ,HRB400B    ,1693.0,0.0008,,0.00025,,0.002,74000.0,0.0023,0.0128,0.00027,0.00025,0.0035,0.456,0.0021,0.007,0.012,,0.032,0.0039,0.0017,0.0017,0.0,,,,15,0,0,0,0,30,0,0,0,300,0,0,68,0,1252,88,20,122.57784615999999,111.0,0.9055469930113839,1030.528,,
7A06111             ,低合金    ,HRB400B    ,1696.0,0.00077,,0.00027,,0.002,69000.0,0.0023,0.0128,0.00028,0.00024,0.0033,0.455,0.0018,0.005,0.011,,0.032,0.006,0.0037,0.0017,0.0,,,,15,0,0,0,0,30,0,0,0,300,0,0,51,0,1104,88,0,99.22800000000001,105.57000000000001,1.063913411537066,932.2560000000001,,
7A06110             ,低合金    ,HRB400B    ,1653.0,0.00023,,0.0003,,0.002,70150.0,0.0023,0.013,0.00029,0.00041,0.0035,0.459,0.0021,0.009,0.013,,0.031,0.0039,0.0016,0.0017,0.0,,,,14,0,0,0,0,30,50,0,0,300,0,0,102,0,1179,88,0,149.463,145.2105,0.9715481423496116,982.056,,
7A06109             ,低合金    ,HRB400B    ,1672.0,0.00047,,0.00028,,0.002,70650.0,0.0023,0.0137,0.00031,0.00036,0.0036,0.471,0.0022,0.005,0.013,,0.033,0.0036,0.0014,0.002,0.001,,,,15,0,0,0,0,32,0,0,0,300,0,0,0,0,1200,88,20,56.413846160000006,129.2895,2.2918043849254897,996.0000000000001,,
7A06108             ,低合金    ,HRB400B    ,1659.0,0.00038,,0.0003,,0.002,71300.0,0.0023,0.0131,0.00028,0.00024,0.0035,0.459,0.0013,0.007,0.011,,0.034,0.0035,0.0013,0.0021,0.0,,,,46,0,0,0,0,0,75,0,0,0,0,0,102,0,1490,88,0,149.65,136.896,0.9147744737721348,989.36,,
7A06107             ,低合金    ,HRB400B    ,1645.0,0.00109,,0.00025,,0.002,69750.0,0.0023,0.0131,0.0003,0.00017,0.0037,0.459,0.0016,0.006,0.01,,0.032,0.0039,0.0017,0.0023,0.0,,,,7,0,0,0,0,40,0,0,0,300,0,0,51,0,1190,88,20,105.20384616,84.3975,0.8022282747309777,989.3600000000001,,
7A06106             ,低合金    ,HRB400B    ,1671.0,0.00068,,0.00035,,0.002,73300.0,0.0024,0.0126,0.00027,0.00016,0.0034,0.46,0.0014,0.005,0.009,,0.031,0.0039,0.0017,0.0015,0.0,,,,6,0,0,0,0,40,25,0,0,300,0,0,85,0,1169,88,0,132.97299999999998,126.07599999999998,0.9481323276153805,975.416,,
7A06105             ,低合金    ,HRB400B    ,1704.0,0.00097,,0.00031,,0.003,72350.0,0.0024,0.0128,0.00025,0.00026,0.0034,0.464,0.0016,0.004,0.009,,0.034,0.0038,0.0016,0.0015,0.0,,,,15,0,0,0,0,31,0,0,0,300,0,0,51,0,1140,88,20,104.35384616,103.46049999999998,0.9914392598560258,956.1600000000001,,
7A06104             ,低合金    ,HRB400B    ,1653.0,0.00102,,0.00023,,0.002,71750.0,0.0024,0.0132,0.00028,0.00017,0.0037,0.471,0.0017,0.007,0.01,,0.033,0.0038,0.0016,0.0013,0.0,,,,15,0,0,0,0,31,0,0,0,300,0,0,51,0,1124,88,20,104.08184616000001,99.01499999999999,0.9513186367562023,945.5360000000001,,
7A06103             ,低合金    ,HRB400B    ,1677.0,0.0008,,0.00036,,0.002,64700.0,0.0024,0.0125,0.0003,0.00021,0.0033,0.459,0.0015,0.005,0.01,,0.031,0.0039,0.0017,0.0018,0.0,,,,15,0,0,0,0,31,0,0,0,0,0,0,68,0,1117,88,20,115.18284616000001,103.52,0.8987449386013677,741.688,,
7A06102             ,低合金    ,HRB400B    ,1664.0,0.00068,,0.00027,,0.002,76500.0,0.0024,0.0128,0.00029,0.00019,0.0034,0.466,0.0019,0.007,0.013,,0.033,0.0067,0.0044,0.0029,0.0,,,,15,0,0,0,0,32,25,0,0,300,0,0,68,0,1141,88,0,116.17699999999999,131.57999999999998,1.1325821806381642,956.8240000000001,,
7A06101             ,低合金    ,HRB400B    ,1708.0,0.0011,,0.00025,,0.002,73350.0,0.0023,0.0133,0.00032,0.00031,0.0035,0.463,0.0019,0.007,0.012,,0.032,0.0038,0.0016,0.0018,0.0,,,,15,0,0,0,0,32,0,0,0,0,0,0,34,0,1460,88,20,88.37384616,88.02,0.9959960307786155,969.44,,
7A06100             ,低合金    ,HRB400B    ,1705.0,0.00082,,0.0002,,0.002,71450.0,0.0023,0.013,0.00022,0.00023,0.0039,0.459,0.002,0.006,0.011,0.0,0.035,0.0083,0.0051,0.0007,0.001,,,,14,0,0,0,0,28,25,0,0,200,0,0,40,0,1100,132,0,100.1,105.746,1.0564035964035965,863.2,,
7A06099             ,低合金    ,HRB400B    ,1684.0,0.00076,,0.00041,,0.002,63450.0,0.0022,0.0133,0.00033,0.00033,0.0036,0.456,0.0024,0.009,0.012,0.0,0.034,0.2826,0.2205,0.0023,0.001,,,,15,0,0,0,0,31,25,0,0,200,0,0,65,0,1260,132,0,126.82,91.36800000000001,0.7204541870367451,969.44,,
7A06098             ,低合金    ,HRB400B    ,1673.0,0.00078,,0.00025,,0.002,70750.0,0.0024,0.0136,0.00026,0.00022,0.004,0.481,0.0026,0.01,0.014,0.0,0.036,0.0062,0.0038,0.0012,0.001,,,,45,0,0,0,0,0,25,0,0,200,0,0,68,0,1240,132,0,129.36,114.615,0.8860157699443413,956.1600000000001,,
7A06097             ,低合金    ,HRB400B    ,1648.0,0.00065,,0.00027,,0.002,68650.0,0.0024,0.0126,0.0003,0.00013,0.0036,0.463,0.002,0.008,0.013,0.0,0.035,0.0058,0.0036,0.0025,0.001,,,,15,0,0,0,0,31,25,0,0,200,0,0,68,0,1230,132,0,129.19,120.13749999999999,0.9299287870578218,949.52,,
7A06096             ,低合金    ,HRB400B    ,1662.0,0.00083,,0.0003,,0.002,71250.0,0.0024,0.0132,0.00029,0.00016,0.0038,0.473,0.002,0.008,0.016,0.0,0.034,0.0056,0.0035,0.0008,0.001,,,,15,0,0,0,0,31,25,0,0,200,0,0,68,0,1250,132,0,129.53,111.86249999999998,0.8636030263259475,962.8,,
7A06095             ,低合金    ,HRB400B    ,1684.0,0.00075,,0.00025,,0.003,70400.0,0.0023,0.013,0.00031,0.00019,0.0037,0.46,0.0021,0.01,0.016,0.0,0.036,0.0284,0.0251,0.0032,0.002,,,,14,0,0,0,0,29,0,0,0,200,0,0,62,0,1130,132,20,126.24384615999999,109.11999999999999,0.8643589633803026,883.1200000000001,,
7A06094             ,低合金    ,HRB400B    ,1660.0,0.0009,,0.00027,,0.003,65800.0,0.0023,0.0129,0.00028,0.00019,0.0036,0.458,0.0024,0.008,0.016,0.0,0.034,0.0054,0.0034,0.0014,0.001,,,,15,0,0,0,0,31,0,0,0,200,0,0,58,0,1200,132,20,123.59384616000001,92.12,0.7453445528408014,929.6000000000001,,
7A06093             ,低合金    ,HRB400B    ,1662.0,0.00081,,0.0003,,0.003,70300.0,0.0024,0.013,0.0003,0.00032,0.0038,0.472,0.0026,0.006,0.014,0.0,0.034,0.0049,0.0031,0.0,0.001,,,,45,0,0,0,0,0,25,0,0,200,0,0,54,0,1260,132,0,116.25999999999999,111.77699999999999,0.9614398761396868,969.44,,
7A06092             ,低合金    ,HRB400B    ,1683.0,0.00066,,0.00026,,0.003,71100.0,0.0024,0.013,0.0003,0.00024,0.0037,0.47,0.0023,0.007,0.015,0.0,0.035,0.0052,0.0033,0.0,0.0,,,,15,0,0,0,0,32,25,0,0,200,0,0,68,0,1240,132,0,129.36,123.71399999999998,0.9563543599257883,956.1600000000001,,
7A06091             ,低合金    ,HRB400B    ,1676.0,0.00077,,0.00022,,0.002,69200.0,0.0024,0.0129,0.00022,0.00019,0.0036,0.468,0.0024,0.007,0.016,0.0,0.035,0.0055,0.0035,0.0006,0.0,,,,15,0,0,0,0,32,25,0,0,200,0,0,54,0,1260,132,0,116.25999999999999,112.79599999999999,0.970204713573026,969.44,,
