转炉终点C,转炉终点P,钢水净重,连铸正样Mn,连铸正样Si,连铸正样Ceq_val,连铸正样Cr,连铸正样V_val,连铸正样Mo_val,连铸正样Ti_val,低铝硅铁,钒氮合金(进口),钒铁(FeV50-B).1,硅铝钙,硅铝合金FeAl30Si25,硅锰面（硅锰渣）,碳化硅(55%),加入C含量,C收得率,加入Mn含量,Mn收得率
0.00073,,63950.0,,,0.474,,0.034,0.0,0.001,0,0,0,50,0,0,132,131.4,,1035.8400000000001,
0.00025,,76200.0,,,0.458,,0.032,0.0,0.001,0,0,30,50,0,0,132,151.84,,1009.2800000000001,
0.0,,72850.0,,,0.489,,0.033,0.0,0.001,0,0,0,0,75,0,132,131.6805,,1035.8400000000001,
0.00075,,77700.0,,,0.46,,0.033,0.0,0.001,0,0,0,0,25,0,132,137.70350000000002,,1015.9200000000001,
0.00086,,71000.0,,,0.46,,0.031,0.0,0.001,0,0,0,0,25,0,132,121.77349999999998,,956.1600000000001,
0.00074,,70000.0,,,0.483,,0.034,0.0,0.001,0,0,0,0,50,0,132,137.457,,1002.6400000000001,
0.00084,,70050.0,,,0.467,,0.034,0.0,0.001,0,0,30,0,0,0,88,127.90384616000001,,976.08,
0.00082,,70100.0,,,0.455,,0.033,0.0006,0.001,0,0,30,0,0,0,88,120.89484616,,964.792,
0.00097,,67750.0,,,0.46,,0.032,0.0027,0.0,0,0,30,0,0,0,88,105.78184616,,1011.936,
0.00083,,75200.0,,,0.465,,0.031,0.0026,0.0,0,0,30,0,0,0,88,104.04784615999999,,944.2080000000001,
0.00093,,70250.0,,,0.467,,0.031,0.0023,0.0,0,0,30,0,0,0,88,104.43884616000001,,959.48,
0.00074,,72450.0,,,0.462,,0.031,0.0029,0.0,0,0,30,25,0,0,88,116.46600000000001,,968.1120000000001,
0.00089,,71800.0,,,0.474,,0.031,0.0055,0.0,0,0,30,0,0,0,88,104.60884616,,966.12,
0.0007,,71400.0,,,0.467,,0.031,0.0029,0.0,0,0,30,25,0,0,88,132.361,,951.5120000000001,
0.00063,,73550.0,,,0.472,,0.03,0.0019,0.0,0,0,30,25,0,0,88,133.126,,981.392,
0.00072,,74300.0,,,0.466,,0.03,0.0022,0.0,0,0,30,25,0,0,88,132.446,,954.832,
0.00085,,70250.0,,,0.468,,0.032,0.0024,0.0,0,0,30,0,0,0,88,120.41884616,,946.2,
0.00047,,70950.0,,,0.465,,0.033,0.0027,0.0,0,0,30,50,0,0,88,147.882,,920.3040000000001,
0.00071,,67950.0,,,0.458,,0.033,0.0023,0.0,0,0,32,25,0,0,88,91.68,,0.0,
0.00047,,71600.0,,,0.472,,0.035,0.0032,0.0,0,0,32,50,0,0,88,149.02100000000002,,964.792,
0.00035,,69750.0,,,0.455,,0.035,0.0012,0.0,0,0,0,75,0,0,88,149.905,,999.32,
0.00091,,71100.0,,,0.456,,0.032,0.0022,0.0,0,0,40,0,0,0,88,104.20084616000001,,950.1840000000001,
0.00023,,71250.0,,,0.456,,0.033,0.0027,0.0,0,0,40,50,0,0,132,150.65,,962.8000000000001,
0.00108,,71100.0,,,0.455,,0.034,0.0023,0.0,0,0,40,0,0,0,132,102.25384616000001,,996.0,
0.00041,,71400.0,,,0.458,,0.035,0.0038,0.0,0,0,40,50,0,0,132,145.51,,949.5200000000001,
0.00093,,69600.0,,,0.448,,0.0,0.0,,0,0,0,25,0,0,132,106.53200000000001,,962.8000000000001,
0.00096,,70400.0,,,0.48,,0.0,0.0,,0,0,0,25,0,0,132,97.78200000000001,,996.0,
0.00075,,63450.0,,,0.477,,0.0,,,0,0,0,50,0,0,132,106.87199999999999,,976.08,
0.00087,,70500.0,,,0.462,,0.001,,,0,0,0,50,0,0,132,81.888,,0.0,
0.0009,,70900.0,,,0.479,,0.0,,,0,0,0,25,0,0,132,106.708,,969.44,
0.00099,,70650.0,,,0.475,,0.0,,,0,0,0,25,0,0,132,98.858,,962.8000000000001,
0.00106,,70600.0,,,0.471,,0.0,,,0,0,0,25,0,0,132,90.048,,956.1600000000001,
0.00067,,70800.0,,,0.477,,0.0,,,0,0,0,50,0,0,132,119.97800000000001,,962.8000000000001,
0.00071,,64150.0,,,0.473,,0.0,,,0,0,0,50,0,0,132,122.244,,976.08,
0.00112,,71250.0,,,0.472,,0.0,,,0,0,0,25,0,0,132,98.12800000000001,,1009.2800000000001,
0.00099,,72000.0,,,0.465,,0.0,,,0,0,0,50,0,0,132,117.62,,1022.5600000000001,
0.0007,,71600.0,,,0.473,,0.0,,,0,0,0,50,0,0,132,116.47999999999999,,903.0400000000001,
0.00078,,65500.0,,,0.476,,0.0,,,0,0,0,75,0,0,132,117.33000000000001,,936.24,
0.00058,,67650.0,,,0.461,,0.0,,,0,0,0,75,0,0,132,130.38,,996.0,
0.001,,72500.0,,,0.459,,0.0,,,0,0,0,50,0,0,132,117.28,,1009.2800000000001,
0.00073,,65000.0,,,0.468,,0.034,0.0035,0.0,0,0,40,25,0,0,132,129.53,,962.8000000000001,
0.00072,,71300.0,,,0.475,,0.0,,,0,0,0,50,0,0,132,117.16,,929.6,
0.00078,,67300.0,,,0.457,,0.0,,,0,0,0,50,0,0,132,130.55,,1002.6400000000001,
0.00104,,70950.0,,,0.474,,0.034,0.0026,0.0,0,0,38,0,0,0,132,119.75384616000001,,929.6,
0.00082,,71100.0,,,0.472,,0.033,0.0036,0.0,0,0,38,25,0,0,132,115.24000000000001,,929.6,
0.00067,,72550.0,,,0.459,,0.033,0.0037,0.0,0,0,38,25,0,200,132,129.02,,942.8800000000001,
0.00071,,71100.0,,,0.464,,0.033,0.0032,0.0,0,0,46,25,0,0,132,128.68,,929.6,
0.00088,,68550.0,,,0.47,,0.035,0.0028,0.0,0,0,48,25,0,0,132,115.57999999999998,,942.88,
0.00072,,72100.0,,,0.461,,0.034,0.0044,0.0,0,0,38,25,0,0,132,129.53,,962.8000000000001,
0.00033,,70950.0,,,0.485,,0.034,0.0035,0.0,0,0,0,50,0,0,132,146.8178,,996.0,
0.00048,,70000.0,,,0.47,,0.034,0.0042,0.0,0,0,37,50,0,300,88,132.021,,938.2320000000001,
0.00068,,67700.0,,,0.46,,0.032,0.0031,0.0,0,0,40,25,0,300,88,132.64999999999998,,962.8000000000001,
0.00078,,73100.0,,,0.456,,0.033,0.0026,0.0,0,0,40,25,0,300,88,120.512,,1126.144,
0.00071,,75600.0,,,0.449,,0.0,0.001,,0,0,0,50,0,300,132,113.15899999999999,,960.8080000000001,
0.00077,,69700.0,,,0.458,,0.0,0.001,,0,0,0,50,0,300,132,114.281,,1004.6320000000001,
0.00068,,69200.0,,,0.451,,0.0,0.0,,0,0,0,50,0,300,132,128.289,,914.3280000000001,
0.00083,,73350.0,,,0.459,,0.0,0.002,,0,0,0,25,0,300,132,113.72,,982.7200000000001,
0.00085,,73250.0,,,0.45,,0.0,0.002,,0,0,0,25,0,0,132,114.19200000000001,,999.984,
0.00064,,63300.0,,,0.447,,0.0,0.0,,0,0,0,50,0,300,132,113.482,,973.4240000000001,
0.00067,,71600.0,,,0.465,,0.0,0.0,,0,0,0,50,0,300,132,129.844,,973.4240000000001,
0.00063,,71000.0,,,0.459,,0.0,0.0,,0,0,0,50,0,300,132,130.529,,1000.6480000000001,
0.00061,,71500.0,,,0.467,,0.0,0.001,,70,0,0,75,0,300,132,129.24099999999999,,951.5120000000001,
0.001,,69650.0,,,0.463,,0.0,0.002,,0,0,0,25,0,300,132,113.189,,960.8080000000001,
0.00088,,71000.0,,,0.471,,0.0,0.002,,0,0,0,25,0,300,132,113.00800000000001,,953.5040000000001,
0.00096,,69300.0,,,0.466,,0.0,0.0,,0,0,0,25,0,300,132,112.9,,949.5200000000001,
0.00075,,71200.0,,,0.461,,0.0,0.0,,0,0,0,50,0,0,132,128.909,,936.904,
0.00058,,72050.0,,,0.475,,0.0,0.0,,0,0,0,0,50,0,132,130.567,,996.0,
0.00028,,71400.0,,,0.465,,0.0,0.0,,0,0,0,0,100,0,132,147.92399999999998,,1029.2,
0.00066,,73500.0,,,0.456,,0.033,0.0032,0.0,0,0,40,25,0,200,0,91.63000000000001,,1029.2,
0.00026,,73750.0,,,0.464,,0.034,0.0038,0.0,0,0,40,50,0,200,0,107.95,,1029.2,
0.00067,,73600.0,,,0.48,,0.035,0.0042,0.0,0,0,200,25,0,200,0,91.63000000000001,,1029.2,
0.00068,,70700.0,,,0.462,,0.034,0.0033,0.0,0,0,40,25,0,200,0,91.63000000000001,,1029.2,
0.00029,,72450.0,,,0.473,,0.034,0.0036,0.0,0,0,40,50,0,200,0,112.75,,1029.2,
0.00076,,72250.0,,,0.461,,0.033,0.0041,0.0,0,0,40,25,0,200,132,131.23000000000002,,1029.2,
0.00065,,75400.0,,,0.461,,0.033,0.0041,0.0,0,0,41,25,0,170,132,137.1,,996.0,
0.00026,,75400.0,,,0.464,,0.034,0.0039,0.0,0,0,40,50,0,0,132,152.51999999999998,,1035.8400000000001,
0.00041,,73650.0,,,0.472,,0.034,0.003,0.0,0,0,40,50,0,0,132,147.72,,1035.8400000000001,
0.00023,,73500.0,,,0.475,,0.034,0.0033,0.0,0,0,40,50,0,0,88,144.12,,1035.8400000000001,
0.00059,,73650.0,,,0.457,,0.034,0.003,0.0,0,0,0,0,50,0,132,122.037,,962.8000000000001,
0.00034,,69750.0,,,0.482,,0.035,0.0028,0.0,0,0,0,0,75,0,132,152.4605,,1022.5600000000001,
0.0003,,71050.0,,,0.484,,0.034,0.003,0.0,0,0,0,0,100,0,132,159.564,,1108.88,
0.00035,,74950.0,,,0.488,,0.035,0.0045,0.0,0,0,0,0,100,0,132,158.884,,1082.3200000000002,
0.0008,,70550.0,,,0.481,,0.035,0.0036,0.0,0,0,0,0,25,0,132,131.6635,,1042.48,
0.00082,,74300.0,,,0.459,,0.032,0.0049,0.0,0,0,48,25,0,0,132,130.21,,989.36,
0.00071,,72800.0,,,0.463,,0.033,0.0055,0.0,0,0,48,25,0,0,132,130.21,,989.36,
0.00068,,72100.0,,,0.465,,0.034,0.0036,0.0,0,0,50,25,0,0,132,131.23,,1029.2,
0.0008,,73050.0,,,0.446,,0.033,0.0029,0.0,0,0,41,0,0,0,132,118.23384616,,982.72,
0.00109,,74800.0,,,0.451,,0.036,0.0051,0.0,0,0,0,0,0,0,132,101.23384616,,956.1600000000001,
0.00073,,72800.0,,,0.457,,0.032,0.0028,0.0,0,0,41,25,0,0,132,130.38,,996.0,
0.00087,,74750.0,,,0.458,,0.034,0.004,0.0,0,0,38,25,0,0,132,122.19,,976.08,
0.00034,,70400.0,,,0.457,,0.034,0.0046,0.0,0,0,0,50,0,0,132,146.3078,,976.08,
0.0008,,69000.0,,,0.451,,0.033,0.0034,0.0,0,0,0,25,0,0,132,129.1347,,942.88,
0.00079,,69600.0,,,0.461,,0.034,0.0031,0.0,0,0,0,50,0,0,132,140.6578,,942.88,
0.00059,,68900.0,,,0.447,,0.0,0.0,,0,0,0,75,0,0,0,105.91,,949.5200000000001,
0.00085,,69500.0,,,0.442,,0.0,0.0,,0,0,0,75,0,0,0,123.76,,1009.2800000000001,
0.00029,,73800.0,,,0.43,,0.0,0.0,,0,0,0,75,0,0,0,139.06,,969.44,
0.00081,,71200.0,,,0.433,,0.0,0.0,,0,0,0,50,0,0,0,123.93,,1015.9200000000001,
0.00065,,71900.0,,,0.43,,0.0,0.0,,0,0,0,0,50,0,0,113.327,,969.44,
0.00064,,73500.0,,,0.428,,0.0,0.0,,0,0,0,0,50,0,0,116.997,,962.8000000000001,
0.00055,,73600.0,,,0.458,,0.034,0.0043,0.0,0,0,40,25,0,0,88,132.82,,969.44,
0.00054,,63300.0,,,0.466,,0.033,0.0042,0.0,0,0,40,25,0,0,88,140.56,,1009.2800000000001,
0.00063,,76100.0,,,0.46,,0.034,0.0054,0.0,0,0,40,25,0,0,88,133.32999999999998,,989.36,
0.00079,,74200.0,,,0.437,,0.0,0.005,,0,0,0,0,50,0,0,106.267,,956.1600000000001,
0.00028,,72100.0,,,0.429,,0.0,0.006,,0,0,0,0,50,0,0,127.207,,926.6400000000001,
0.00032,,71200.0,,,0.435,,0.0,0.006,,0,0,0,0,50,0,88,154.287,,953.2,
0.00024,,73650.0,,,0.44,,0.0,0.006,0.0,0,0,0,0,50,0,0,127.547,,939.9200000000001,
0.00067,,73200.0,,,0.452,,0.0,0.006,,0,0,0,0,25,0,0,112.3735,,913.36,
0.00052,,70050.0,,,0.457,,0.0,0.006,,0,0,0,0,50,0,0,119.357,,920.0,
0.00026,,73350.0,,,0.458,,0.033,0.0035,0.0,0,0,40,50,0,0,88,149.99,,1002.6400000000001,
0.0,,75300.0,,,0.463,,0.034,0.0033,0.0,0,0,40,50,0,0,88,149.82,,996.0,
0.00037,,70800.0,,,0.458,,0.033,0.0034,0.0,0,0,40,50,0,0,88,149.82,,996.0,
0.00038,,73100.0,,,0.451,,0.033,0.0027,0.0,0,0,40,50,0,0,88,149.48,,982.72,
0.0007,,76350.0,,,0.467,,0.033,0.0034,0.0,0,0,40,25,0,0,88,131.851,,931.5920000000001,
0.00095,,72550.0,,,0.452,,0.032,0.0025,0.0,0,0,40,0,0,0,88,104.37084616,,956.8240000000001,
0.00083,,73950.0,,,0.461,,0.034,0.0033,0.0,0,0,40,0,0,0,88,121.38784616,,984.048,
0.00039,,73850.0,,,0.459,,0.033,0.002,0.0,0,0,40,50,0,0,88,149.089,,967.4480000000001,
0.00084,,73000.0,,,0.465,,0.033,0.0028,0.0,0,0,40,0,0,0,88,121.01384616,,969.44,
0.0006,,73700.0,,,0.465,,0.034,0.0024,0.0,0,0,40,25,0,0,88,132.446,,954.832,
0.00067,,71300.0,,,0.465,,0.034,0.0029,0.0,0,0,40,25,0,0,88,132.888,,972.096,
0.0008,,70750.0,,,0.464,,0.032,0.0028,0.0,0,0,40,0,0,0,88,121.54084616000002,,990.024,
0.00064,,76350.0,,,0.47,,0.033,0.0028,0.0,0,0,40,25,0,0,88,132.718,,965.456,
0.00066,,75000.0,,,0.457,,0.035,0.0029,0.0,0,0,0,25,0,0,88,132.31,,949.5200000000001,
0.00051,,73950.0,,,0.431,,0.0,0.0,,0,0,0,100,0,0,0,140.658,,1031.856,
0.00075,,73500.0,,,0.47,,0.033,0.0027,0.0,0,0,40,25,0,0,88,116.77199999999999,,980.0640000000001,
0.00085,,70650.0,,,0.462,,0.033,0.0024,0.0,0,0,40,0,0,0,88,120.84384616000001,,962.8000000000001,
0.00043,,72150.0,,,0.474,,0.035,0.0021,0.0,0,0,40,50,0,0,132,138.79,,949.5200000000001,
0.00056,,70000.0,,,0.468,,0.034,0.0,0.001,0,0,40,50,0,0,132,133.03,,949.5200000000001,
0.00055,,72450.0,,,0.458,,0.034,0.0,0.0,0,0,40,50,0,0,132,133.37,,962.8000000000001,
0.001,,79700.0,,,0.469,,0.034,0.0,0.001,0,0,40,0,0,0,132,117.72384616000001,,962.8000000000001,
0.00039,,72050.0,,,0.456,,0.034,0.0,0.001,0,0,40,50,0,0,132,141.05,,962.8000000000001,
0.00052,,71500.0,,,0.465,,0.035,0.0,0.001,0,0,40,50,0,0,132,136.25,,962.8000000000001,
0.00027,,73050.0,,,0.465,,0.034,0.0,0.001,0,0,40,50,0,0,132,152.01,,1015.9200000000001,
0.00027,,77100.0,,,0.478,,0.035,0.0,0.001,0,0,50,75,0,0,132,154.38,,996.0,
0.00025,,74050.0,,,0.464,,0.035,0.0,0.001,0,0,48,50,0,0,132,152.18,,1022.5600000000001,
0.0005,,73350.0,,,0.468,,0.035,0.0,0.001,0,0,48,50,0,0,132,141.22,,969.44,
0.00024,,71300.0,,,0.466,,0.035,0.0,0.0,0,0,48,50,0,0,132,151.84,,1009.2800000000001,
0.00069,,71500.0,,,0.456,,0.035,0.0,0.001,0,0,49,25,0,0,132,129.19,,949.5200000000001,
0.0002,,74650.0,,,0.471,,0.034,0.0001,0.0,0,0,40,50,0,0,132,154.78,,1049.1200000000001,
0.00072,,72800.0,,,0.462,,0.035,0.0,0.001,0,0,40,25,0,0,132,121.16999999999999,,936.24,
0.00141,,72050.0,,,0.473,,0.037,0.0003,0.001,0,0,0,0,0,0,110,58.93384616,,836.6400000000001,
0.00081,,65200.0,,,0.46,,0.033,0.0008,0.0,0,0,40,0,0,0,88,119.65384616000001,,916.32,
0.00052,,70050.0,,,0.464,,0.033,0.0014,0.0,0,0,40,50,0,0,88,150.16,,1009.2800000000001,
0.00044,,72500.0,,,0.466,,0.034,0.0019,0.0,0,0,0,50,0,0,88,137.45,,962.8000000000001,
0.00114,,68800.0,,,0.469,,0.034,0.0027,0.001,0,0,40,0,0,0,88,99.10384616,,976.08,
0.00052,,75400.0,,,0.471,,0.034,0.0019,0.0,0,0,40,50,0,0,88,136.94,,942.88,
0.00106,,71200.0,,,0.458,,0.034,0.0028,0.001,0,0,40,0,0,0,88,98.59384615999998,,956.1600000000001,
0.0009,,73050.0,,,0.466,,0.033,0.0022,0.001,0,0,41,0,0,0,88,113.16384616,,962.8000000000001,
0.00057,,75750.0,,,0.457,,0.032,0.0016,0.0,0,0,40,50,0,0,88,128.7,,996.0,
0.00094,,74000.0,,,0.462,,0.033,0.0028,0.0,0,0,30,0,0,0,88,109.55384615999999,,1009.2800000000001,
0.00071,,72900.0,,,0.465,,0.033,0.0023,0.001,0,0,30,50,0,0,88,143.78,,1022.5600000000001,
0.00053,,72450.0,,,0.463,,0.032,0.0027,0.0,0,0,40,25,0,0,88,123.9,,996.0,
0.00077,,75700.0,,,0.469,,0.032,0.0013,0.0,0,0,40,0,0,0,88,121.69384616,,996.0,
0.00094,,74850.0,,,0.473,,0.032,0.002,0.0,0,0,40,0,0,0,88,114.35384616,,1009.2800000000001,
0.00136,,75150.0,,,0.461,,0.032,0.0024,0.0,0,0,40,0,0,0,88,72.05384615999999,,969.44,
0.00073,,71300.0,,,0.459,,0.033,0.002,0.0,0,0,40,25,0,0,88,122.71000000000001,,949.5200000000001,
0.00071,,69900.0,,,0.46,,0.032,0.0015,0.0,0,0,40,25,0,0,88,132.055,,939.5600000000001,
0.00067,,71300.0,,,0.458,,0.033,0.0015,0.0,0,0,40,25,0,0,88,116.29599999999999,,961.4720000000001,
0.00119,,72400.0,,,0.473,,0.034,0.0024,0.0,0,0,40,0,0,0,88,88.23784615999999,,964.128,
0.00063,,72850.0,,,0.47,,0.033,0.0023,0.0,0,0,40,25,0,0,88,132.344,,950.8480000000001,
0.00102,,69850.0,,,0.45,,0.033,0.0034,0.0,0,0,40,0,0,0,88,103.89484616,,938.2320000000001,
0.00088,,70200.0,,,0.456,,0.033,0.0013,0.0,0,0,40,25,0,0,88,115.47999999999999,,929.6,
0.00061,,69450.0,,,0.456,,0.034,0.002,0.0,0,0,40,25,0,0,88,133.415,,992.6800000000001,
0.0007,,71950.0,,,0.457,,0.032,0.001,0.0,0,0,40,25,0,0,88,116.857,,983.384,
0.00068,,71600.0,,,0.472,,0.031,0.0015,0.0,0,0,40,25,0,0,88,132.208,,945.5360000000001,
0.00068,,71900.0,,,0.469,,0.033,0.0014,0.0,0,0,39,25,0,0,88,131.732,,926.9440000000001,
0.00096,,69650.0,,,0.456,,0.032,0.001,0.0,0,0,40,0,0,0,88,120.18084616,,936.904,
0.00074,,72350.0,,,0.463,,0.032,0.0012,0.0,0,0,40,25,0,0,88,115.99000000000001,,949.5200000000001,
0.00068,,72150.0,,,0.469,,0.032,0.0004,0.0,0,0,40,25,0,0,88,132.293,,948.856,
0.00053,,72050.0,,,0.457,,0.032,0.0007,0.0,0,0,40,50,0,0,88,148.528,,945.5360000000001,
0.00019,,73250.0,,,0.455,,0.032,0.0006,0.0,0,0,40,50,0,0,88,132.15699999999998,,943.5440000000001,
0.00045,,73100.0,,,0.473,,0.033,0.0005,0.0,0,0,40,50,0,0,132,142.97,,962.8000000000001,
0.00037,,72400.0,,,0.455,,0.032,0.0014,0.0,0,0,40,50,0,0,132,150.65,,962.8000000000001,
0.00048,,73600.0,,,0.463,,0.033,0.0014,0.0,0,0,40,50,0,0,132,145.85,,962.8000000000001,
0.00039,,72800.0,,,0.47,,0.034,0.0024,0.0,0,0,40,50,0,0,132,150.65,,962.8000000000001,
0.00047,,74450.0,,,0.476,,0.036,0.0018,0.0,0,0,40,50,0,0,132,148.22,,942.88,
0.00028,,73750.0,,,0.477,,0.036,0.0017,0.0,0,0,40,50,0,0,132,152.57,,962.8000000000001,
0.00023,,72300.0,,,0.473,,0.038,0.0018,0.0,0,0,40,50,0,0,132,150.65,,962.8000000000001,
0.00052,,70050.0,,,0.47,,0.034,0.002,0.0,0,0,30,0,0,0,0,24.650000000000002,,962.8000000000001,
0.00056,,71800.0,,,0.468,,0.035,0.0021,0.0,0,0,30,50,0,0,132,139.13,,962.8000000000001,
0.00044,,72700.0,,,0.47,,0.037,0.0023,0.0,0,0,0,50,0,0,132,152.35,,1029.2,
0.00062,,77000.0,,,0.461,,0.034,0.0015,0.0,0,0,30,25,0,0,132,137.1,,996.0,
0.00027,,75050.0,,,0.478,,0.037,0.0015,0.0,0,0,30,50,0,0,132,150.98999999999998,,976.08,
0.00065,,68050.0,,,0.453,,0.035,0.0016,0.001,0,0,30,25,0,0,132,139.98,,996.0,
0.0004,,73200.0,,,0.48,,0.035,0.0025,0.0,0,0,30,50,0,0,132,151.5,,996.0,
0.00032,,73500.0,,,0.463,,0.035,0.0019,0.0,0,0,30,50,0,0,132,156.3,,996.0,
0.0,,73150.0,,,0.474,,0.034,0.0019,0.0,0,0,32,50,0,0,132,130.72,,1009.2800000000001,
0.00071,,73800.0,,,0.488,,0.033,0.0,0.001,0,0,31,50,0,0,132,146.7,,996.0,
0.00022,,70400.0,,,0.466,,0.034,0.0,0.001,0,0,33,75,0,0,132,147.54999999999998,,1029.2,
0.00083,,72500.0,,,0.463,,0.034,0.0,0.0,0,0,32,25,0,0,132,131.06,,1022.5600000000001,
0.0008,,72750.0,,,0.475,,0.034,0.0,0.001,0,0,34,25,0,0,132,131.57,,1042.48,
0.00068,,78050.0,,,0.469,,0.033,0.0,0.001,0,0,31,25,0,0,132,129.7,,969.44,
0.00047,,70750.0,,,0.466,,0.035,0.0,0.001,0,0,31,85,0,0,132,130.04,,982.72,
0.00066,,71250.0,,,0.469,,0.035,0.0,0.001,0,0,33,25,0,0,132,130.72,,1009.2800000000001,
0.00071,,74700.0,,,0.467,,0.035,0.0,0.001,0,0,0,25,0,0,132,116.69919999999999,,982.72,
0.00045,,72500.0,,,0.476,,0.033,0.0,0.001,0,0,0,50,0,0,132,146.45919999999998,,982.72,
0.00064,,73300.0,,,0.463,,0.033,0.0,0.001,0,0,0,50,0,0,132,130.4761,,996.0,
0.00033,,72000.0,,,0.48,,0.034,0.0,0.001,0,0,0,50,0,0,132,145.773,,956.1600000000001,
0.00065,,67200.0,,,0.468,,0.034,0.0,0.001,0,0,0,50,0,0,132,146.7961,,996.0,
0.00027,,69900.0,,,0.459,,0.03,0.0004,0.001,0,0,0,50,0,0,132,146.7899,,996.0,
0.00059,,65700.0,,,0.458,,0.031,0.0,0.001,0,0,0,25,0,0,132,130.81300000000002,,1009.2800000000001,
0.0005,,72100.0,,,0.462,,0.033,0.0005,0.001,0,0,30,0,50,0,88,137.46699999999998,,956.1600000000001,
0.00065,,71750.0,,,0.467,,0.032,0.0009,0.001,0,0,31,0,25,0,88,127.0435,,1002.6400000000001,
0.00069,,74250.0,,,0.472,,0.033,0.0014,0.001,0,0,31,0,25,0,88,127.0435,,1002.6400000000001,
0.00052,,73700.0,,,0.482,,0.035,0.0019,0.001,0,0,30,0,50,0,88,137.297,,949.5200000000001,
0.00065,,68350.0,,,0.469,,0.036,0.0017,0.001,0,0,30,0,25,0,88,123.14350000000002,,962.8000000000001,
0.00061,,70950.0,,,0.463,,0.036,0.0024,0.001,0,0,31,0,50,0,88,142.947,,982.72,
0.0004,,70350.0,,,0.463,,0.033,0.0035,0.001,0,0,31,0,50,0,88,142.77700000000002,,976.08,
0.00054,,68700.0,,,0.477,,0.035,0.0,0.001,0,0,30,0,50,0,88,136.957,,936.24,
0.00045,,68350.0,,,0.473,,0.033,0.0,0.002,0,0,30,0,50,0,88,139.167,,1022.5600000000001,
0.00027,,71900.0,,,0.472,,0.032,0.0,0.001,0,0,30,0,50,0,88,150.347,,1009.2800000000001,
0.0004,,71850.0,,,0.459,,0.032,0.0,0.001,0,0,30,0,50,0,88,150.347,,1009.2800000000001,
0.00048,,72300.0,,,0.468,,0.034,0.0003,0.001,0,0,30,0,50,0,88,137.637,,962.8000000000001,
0.00045,,69100.0,,,0.471,,0.034,0.0,0.001,0,0,30,0,50,0,88,138.65699999999998,,1002.6400000000001,
0.00042,,70300.0,,,0.467,,0.032,0.0,0.001,0,0,0,0,75,0,88,150.9505,,1029.2,
0.00073,,75800.0,,,0.474,,0.04,0.0,0.001,0,0,0,0,25,0,88,109.93350000000001,,1009.2800000000001,
0.00027,,67450.0,,,0.472,,0.034,0.0,0.001,0,0,0,0,75,0,88,149.1655,,959.48,
0.00081,,69350.0,,,0.475,,0.035,0.0021,0.0,0,0,0,25,0,0,88,116.68700000000001,,976.744,
0.00038,,69500.0,,,0.457,,0.033,0.0017,0.0,0,0,30,50,0,0,88,131.528,,918.976,
0.00067,,69700.0,,,0.46,,0.039,0.0021,0.0,0,0,30,25,0,0,88,132.429,,954.168,
0.00064,,65500.0,,,0.464,,0.034,0.0017,0.0,0,0,30,25,0,0,88,131.783,,928.936,
0.00062,,66350.0,,,0.465,,0.035,0.0019,0.0,0,0,30,25,0,0,88,133.874,,1010.6080000000001,
0.00031,,67900.0,,,0.459,,0.035,0.0015,0.0,0,0,32,50,0,0,88,132.61599999999999,,961.4720000000001,
0.00022,,72100.0,,,0.471,,0.037,0.0024,0.0,0,0,0,50,0,0,88,145.655,,833.32,
0.00046,,75800.0,,,0.481,,0.037,0.0027,0.0,0,0,30,50,0,0,88,148.103,,928.936,
0.00067,,66100.0,,,0.459,,0.034,0.0024,0.0,0,0,32,25,0,0,88,132.599,,960.8080000000001,
0.00074,,72400.0,,,,,,,,0,0,32,25,0,0,88,117.18,,996.0,
0.00097,,72850.0,,,0.477,,0.034,0.0027,0.0,0,0,32,0,0,0,88,105.50984616000001,,1001.312,
0.00077,,75900.0,,,0.466,,0.031,0.0023,0.0,0,0,30,25,0,0,88,116.34700000000001,,963.464,
0.00084,,73050.0,,,0.457,,0.031,0.0028,0.0,0,0,29,0,0,0,88,104.45584616000001,,960.144,
0.00046,,72050.0,,,0.469,,0.033,0.0037,0.0,0,0,30,50,0,0,132,146.87,,1002.6400000000001,
0.00085,,71900.0,,,0.493,,0.032,0.0022,0.0,0,0,28,25,0,0,132,100.84,,929.6,
0.00082,,69000.0,,,0.471,,0.031,0.0024,0.0,0,0,29,25,0,0,132,124.10999999999999,,976.08,
0.00041,,70000.0,,,0.469,,0.03,0.003,0.0,0,0,27,50,0,0,132,146.35999999999999,,982.72,
0.00073,,67250.0,,,0.452,,0.034,0.0031,0.0,0,0,40,50,0,0,132,149.92,,1009.2800000000001,
0.00057,,75100.0,,,0.473,,0.033,0.0022,0.0,0,0,40,50,0,0,132,146.01999999999998,,969.44,
0.00074,,71200.0,,,0.47,,0.034,0.0021,0.0,0,0,39,25,0,0,132,122.24000000000001,,903.0400000000001,
0.00106,,68050.0,,,0.46,,0.033,0.002,0.0,0,0,39,25,0,0,132,96.03999999999999,,929.6,
0.00072,,71700.0,,,0.471,,0.032,0.0018,0.0,0,0,0,25,0,0,132,114.68090000000001,,903.0400000000001,
0.00075,,70650.0,,,0.464,,0.034,0.0022,0.0,0,0,0,25,0,0,132,115.02089999999998,,916.32,
0.00036,,69850.0,,,0.461,,0.032,0.0039,0.0,0,0,0,50,0,0,132,129.8178,,969.44,
